year,month,rank,net_worth,full_name,year of birth,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,self_made,wealth_status
2024,4,2410,1.2 B,Oleg Boyko,1964,59,Male,Russia,Switzerland,Lipperswil,Diversified,TRUE,Increased
2024,4,2410,1.2 B,Cao Ji,1952,72,Male,China,China,Hangzhou,Manufacturing,TRUE,Decreased
2024,4,2410,1.2 B,Chen Huxiong,1970,53,Male,China,China,Shanghai,Manufacturing,TRUE,Decreased
2024,4,2410,1.2 B,Tony Chen,1949,74,Male,Taiwan,Taiwan,Taichung,Technology,TRUE,Increased
2024,4,2410,1.2 B,Chen Xueli,1951,72,Male,China,China,Weihai,Healthcare,TRUE,Decreased
2024,4,2410,1.2 B,Chen Zhisong,1966,58,Male,China,China,Xiamen,Technology,TRUE,Decreased
2024,4,2410,1.2 B,Chung Mong-joon,1951,72,Male,South Korea,South Korea,Seoul,Manufacturing,FALSE,Returned to List
2024,4,2410,1.2 B,Chung Yong-jin,1968,55,Male,South Korea,South Korea,Seoul,Fashion & Retail,FALSE,Remained Even
2024,4,2410,1.2 B,Benoit Dageville,1966,57,Male,United States,United States,San Carlos,Technology,TRUE,Increased
2024,4,2410,1.2 B,Mark Dixon,1959,64,Male,United Kingdom,Monaco,Monaco,Real Estate,TRUE,Increased
2024,4,2410,1.2 B,Mathias Doepfner,1963,61,Male,Germany,Germany,Potsdam,Media & Entertainment,FALSE,Remained Even
2024,4,2410,1.2 B,Aydin Dogan,1936,87,Male,Turkey,Turkey,Istanbul,Media & Entertainment,TRUE,Decreased
2024,4,2410,1.2 B,Shlomo Eliahu,1936,88,Male,Israel,Israel,Tel Aviv,Finance & Investments,TRUE,Increased
2024,4,2410,1.2 B,Chris Ellison,1957,66,Male,Australia,Australia,Perth,Metals & Mining,TRUE,Decreased
2024,4,2410,1.2 B,Gabriel Escarrer & family,1935,89,Male,Spain,Spain,Palma de Majorca,Service,TRUE,Increased
2024,4,2410,1.2 B,Richard Fairbank,1950,73,Male,United States,United States,McLean,Finance & Investments,TRUE,Returned to List
2024,4,2410,1.2 B,Andy Fang,1992,31,Male,United States,United States,Monte Vista,Technology,TRUE,Returned to List
2024,4,2410,1.2 B,Larry Fink,1952,71,Male,United States,United States,New York,Finance & Investments,TRUE,Returned to List
2024,4,2410,1.2 B,J. Christopher Flowers,1957,66,Male,United States,United States,Palm Beach,Finance & Investments,TRUE,Decreased
2024,4,2410,1.2 B,Donald Friese,1940,83,Male,United States,United States,Los Angeles,Manufacturing,TRUE,Increased
2024,4,2410,1.2 B,Gan Zhongru,1948,75,Male,China,China,Beijing,Healthcare,TRUE,Increased
2024,4,2410,1.2 B,Pavel Golubkov,1976,48,Male,Russia,Russia,Moscow,Real Estate,TRUE,Increased
2024,4,2410,1.2 B,Cristina Green,1949,74,Female,United Kingdom,United Kingdom,London,Fashion & Retail,TRUE,Increased
2024,4,2410,1.2 B,Philip Green,1952,72,Male,United Kingdom,United Kingdom,London,Fashion & Retail,TRUE,Increased
2024,4,2410,1.2 B,Said Gutseriev,1988,35,Male,Russia,Russia,Moscow,Energy,FALSE,Increased
2024,4,2410,1.2 B,Stelios Haji-Ioannou,1967,57,Male,Cyprus,Monaco,Monte Carlo,Service,FALSE,Increased
2024,4,2410,1.2 B,Fahed Hariri,1980,43,Male,Lebanon,United Kingdom,London,Construction & Engineering,FALSE,Remained Even
2024,4,2410,1.2 B,Alfredo Harp Helu & family,1944,80,Male,Mexico,Mexico,Mexico City,Finance & Investments,TRUE,Decreased
2024,4,2410,1.2 B,Timothy Headington,1950,73,Male,United States,United States,Dallas,Energy,FALSE,Decreased
2024,4,2410,1.2 B,Hiroshi Ishibashi,1946,77,Male,Japan,Japan,Tokyo,Automotive,FALSE,Increased
2024,4,2410,1.2 B,LeBron James,1984,39,Male,United States,United States,Los Angeles,Sports,TRUE,Increased
2024,4,2410,1.2 B,Ashok Kajaria,1947,76,Male,India,India,Delhi,Manufacturing,TRUE,Increased
2024,4,2410,1.2 B,Keeree Kanjanapas,1950,73,Male,Thailand,Thailand,Bangkok,Automotive,TRUE,Decreased
2024,4,2410,1.2 B,Ke Guihua,1965,58,Male,China,China,Shanghai,Manufacturing,TRUE,Remained Even
2024,4,2410,1.2 B,Harry Klagsbrun,1954,69,Male,Sweden,Sweden,Stockholm,Finance & Investments,TRUE,Returned to List
2024,4,2410,1.2 B,Koo Bon-neung,1949,75,Male,South Korea,South Korea,Seoul,Manufacturing,FALSE,Increased
2024,4,2410,1.2 B,Raymond Kwok,1953,70,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,FALSE,Decreased
2024,4,2410,1.2 B,Guy Laliberté,1960,64,Male,Canada,Canada,Montreal,Media & Entertainment,TRUE,Remained Even
2024,4,2410,1.2 B,Robert Langer,1948,75,Male,United States,United States,Boston,Healthcare,TRUE,Decreased
2024,4,2410,1.2 B,Michiel Le Roux,1949,74,Male,South Africa,South Africa,Stellenbosch,Finance & Investments,TRUE,Increased
2024,4,2410,1.2 B,Nancy Lerner,1960,63,Female,United States,United States,Cleveland,Finance & Investments,FALSE,Increased
2024,4,2410,1.2 B,Norma Lerner,1936,88,Female,United States,United States,Cleveland,Finance & Investments,FALSE,Increased
2024,4,2410,1.2 B,Randolph Lerner,1962,62,Male,United States,United States,Cleveland,Finance & Investments,FALSE,Increased
2024,4,2410,1.2 B,Li Guoqiang,1964,60,Male,China,China,Beijing,Automotive,TRUE,Decreased
2024,4,2410,1.2 B,Liang Qin & family,1971,52,Female,China,China,Yangzhou,Technology,TRUE,Decreased
2024,4,2410,1.2 B,Liang Zhaoxian,1965,59,Male,China,China,Foshan,Manufacturing,FALSE,Decreased
2024,4,2410,1.2 B,Lu Yiwen,1987,37,Female,China,China,Shenzhen,Fashion & Retail,TRUE,Decreased
2024,4,2410,1.2 B,Lucia Maggi & family,1932,91,Female,Brazil,Brazil,Rondonopolis,Diversified,TRUE,Decreased
2024,4,2410,1.2 B,Alexander Mamut & family,1960,64,Male,Russia,Israel,Tel Aviv,Finance & Investments,TRUE,Decreased
2024,4,2410,1.2 B,Yasseen Mansour,1961,62,Male,Egypt,Egypt,Cairo,Diversified,TRUE,Decreased
2024,4,2410,1.2 B,Yves-Loic Martin,1966,58,Male,France,France,Nantes,Healthcare,TRUE,Decreased
2024,4,2410,1.2 B,Virendra Mhaiskar,1971,52,Male,India,India,Mumbai,Construction & Engineering,FALSE,Returned to List
2024,4,2410,1.2 B,Tadako Nakatani,1969,54,Female,Japan,Japan,Kobe,Healthcare,FALSE,Decreased
2024,4,2410,1.2 B,Nguyen Dang Quang,1963,60,Male,Vietnam,Vietnam,Ho Chi Minh City,Food & Beverage,TRUE,Decreased
2024,4,2410,1.2 B,Vadim Novinsky,1963,60,Male,Ukraine,Ukraine,Kiev,Metals & Mining,TRUE,Decreased
2024,4,2410,1.2 B,Axel Oberwelland & family,1967,57,Male,Germany,Germany,Berlin,Food & Beverage,FALSE,Remained Even
2024,4,2410,1.2 B,Pan Shiyi,1963,61,Male,China,China,Beijing,Real Estate,TRUE,Decreased
2024,4,2410,1.2 B,Park Hyeon-joo,1958,65,Male,South Korea,South Korea,Seoul,Finance & Investments,TRUE,Returned to List
2024,4,2410,1.2 B,Murdaya Poo,1941,83,Male,Indonesia,Indonesia,Jakarta,Diversified,FALSE,Remained Even
2024,4,2410,1.2 B,Helena Revoredo,1947,77,Female,Spain,Spain,Madrid,Service,FALSE,Increased
2024,4,2410,1.2 B,Hartley Rogers,1959,64,Male,United States,United States,Chicago,Finance & Investments,TRUE,Returned to List
2024,4,2410,1.2 B,Deniz Sahenk,1945,78,Female,Turkey,Turkey,Istanbul,Diversified,FALSE,Decreased
2024,4,2410,1.2 B,Thomas Sandell,1961,63,Male,Sweden,United Kingdom,London,Finance & Investments,TRUE,Remained Even
2024,4,2410,1.2 B,Shi Yifeng,1974,50,Male,China,China,Beijing,Healthcare,TRUE,Decreased
2024,4,2410,1.2 B,Scott Smith,1949,74,Male,United States,United States,Provo,Technology,TRUE,Increased
2024,4,2410,1.2 B,Jeffrey Soffer,1967,56,Male,United States,United States,Aventura,Real Estate,FALSE,Decreased
2024,4,2410,1.2 B,Mike Speiser,1971,53,Male,United States,United States,San Francisco,Technology,TRUE,Remained Even
2024,4,2410,1.2 B,Zachary Stern,1982,42,Male,United States,United States,Jackson,Food & Beverage,FALSE,Increased
2024,4,2410,1.2 B,Ion Stoica,1965,59,Male,Romania,United States,Berkeley,Technology,TRUE,Remained Even
2024,4,2410,1.2 B,Anand Surana,1971,53,Male,India,India,Bangalore,Healthcare,FALSE,Decreased
2024,4,2410,1.2 B,Dilip Surana,1966,58,Male,India,India,Bangalore,Healthcare,FALSE,Decreased
2024,4,2410,1.2 B,Stanley Tang,1992,31,Male,United States,United States,San Francisco,Technology,TRUE,Returned to List
2024,4,2410,1.2 B,Clemens Toennies,1956,67,Male,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,TRUE,Decreased
2024,4,2410,1.2 B,Robert Toennies,1978,45,Male,Germany,Germany,Rheda-Wiedenbrück,Food & Beverage,FALSE,Decreased
2024,4,2410,1.2 B,Tran Ba Duong & family,1960,64,Male,Vietnam,Vietnam,Ho Chi Minh City,Automotive,TRUE,Decreased
2024,4,2410,1.2 B,Tsao Ter-fung,1947,77,Male,Taiwan,Taiwan,Taipei,Food & Beverage,TRUE,Increased
2024,4,2410,1.2 B,Kenzo Tsujimoto,1940,83,Male,Japan,Japan,Osaka,Media & Entertainment,TRUE,Increased
2024,4,2410,1.2 B,Thongma Vijitpongpun,1957,66,Male,Thailand,Thailand,Bangkok,Real Estate,TRUE,Remained Even
2024,4,2410,1.2 B,Wang Jilei,1965,59,Male,China,China,Shanghai,Logistics,TRUE,Decreased
2024,4,2410,1.2 B,Wang Shih-Chung,1962,62,Male,Taiwan,Taiwan,Taipei,Manufacturing,TRUE,Remained Even
2024,4,2410,1.2 B,J. Wayne Weaver,1935,88,Male,United States,United States,Jacksonville,Diversified,TRUE,Remained Even
2024,4,2410,1.2 B,Werner O. Weber,1939,85,Male,Switzerland,Switzerland,Zurich,Manufacturing,TRUE,Decreased
2024,4,2410,1.2 B,Anne Werninghaus,1986,38,Female,Brazil,Brazil,Joinville,Manufacturing,FALSE,Decreased
2024,4,2410,1.2 B,Christoffel Wiese,1941,82,Male,South Africa,South Africa,Cape Town,Fashion & Retail,TRUE,Returned to List
2024,4,2410,1.2 B,Nicholas Woodman,1975,48,Male,United States,United States,Big Sky,Technology,TRUE,Returned to List
2024,4,2410,1.2 B,Ye Xiaoping,1963,61,Male,China,China,Hangzhou,Healthcare,TRUE,Decreased
2024,4,2410,1.2 B,Matei Zaharia,1985,38,Male,Romania,United States,Berkeley,Technology,TRUE,Remained Even
2024,4,2410,1.2 B,Zhang Gongyun,1962,61,Male,China,China,Gaomi,Manufacturing,TRUE,Increased
2024,4,2410,1.2 B,Zhang Keqiang,1960,63,Male,China,China,Guangzhou,Real Estate,TRUE,Decreased
2024,4,2410,1.2 B,Zhang Shilong & family,1966,58,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,2410,1.2 B,Zhao Hongfei,1974,49,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,2410,1.2 B,Peng Zhao,1971,53,Male,China,China,Beijing,Service,TRUE,Decreased
2024,4,2410,1.2 B,Kostyantin Zhevago,1974,50,Male,Ukraine,Ukraine,Kiev,Metals & Mining,TRUE,Decreased
2024,4,2410,1.2 B,Zhuang Kuilong & family,1962,61,Male,China,China,Jiaxing,Manufacturing,TRUE,Returned to List
2024,4,2545,1.1 B,Sanjay Agarwal,1970,53,Male,India,India,Jaipur,Finance & Investments,TRUE,Decreased
2024,4,2545,1.1 B,Raamdeo Agrawal,1956,67,Male,India,India,Mumbai,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Christian Angermayer,1978,45,Male,Germany,United Kingdom,London,Finance & Investments,TRUE,Increased
2024,4,2545,1.1 B,Anant Asavabhokhin,1950,73,Male,Thailand,Thailand,Bangkok,Real Estate,TRUE,Decreased
2024,4,2545,1.1 B,Abigail Bennett,1980,43,Female,United States,United States,Rochester,Food & Beverage,FALSE,Remained Even
2024,4,2545,1.1 B,Baiju Bhatt,1985,39,Male,United States,United States,Palo Alto,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Stephane Bonvin,1967,57,Male,Switzerland,Switzerland,Lens,Real Estate,TRUE,Remained Even
2024,4,2545,1.1 B,Pradip Burman,1942,81,Male,India,India,Delhi,Food & Beverage,FALSE,Remained Even
2024,4,2545,1.1 B,Andres Bzurovski Bay,1977,46,Male,Uruguay,Uruguay,Montevideo,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Caspar Callerström,1973,50,Male,Sweden,Sweden,Stockholm,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Cao Jianwei,1978,45,Male,China,China,Shangyu,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Giuliana Caprotti,1940,83,Female,Italy,Italy,Milan,Food & Beverage,FALSE,Remained Even
2024,4,2545,1.1 B,Marina Caprotti,1978,46,Female,Italy,Italy,Milan,Food & Beverage,FALSE,Remained Even
2024,4,2545,1.1 B,Chang Kuo-Ming,1969,54,Male,Taiwan,Taiwan,Taipei,Logistics,FALSE,Increased
2024,4,2545,1.1 B,Chen Wenyuan & family,1968,56,Male,China,China,Suzhou,Technology,TRUE,Decreased
2024,4,2545,1.1 B,John Christodoulou,1965,58,Male,United Kingdom,Monaco,Monaco,Real Estate,TRUE,Increased
2024,4,2545,1.1 B,Chua Thian Poh,1948,75,Male,Singapore,Singapore,Singapore,Real Estate,TRUE,Decreased
2024,4,2545,1.1 B,Ashwin Desai,1951,72,Male,India,India,Surat,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Keiko Erikawa,1949,75,Female,Japan,Japan,Yokohama City,Media & Entertainment,TRUE,Decreased
2024,4,2545,1.1 B,Yoichi Erikawa,1950,73,Male,Japan,Japan,Yokohama City,Media & Entertainment,TRUE,Decreased
2024,4,2545,1.1 B,Gleb Fetisov,1966,57,Male,Russia,Cyprus,Limassol,Telecom,TRUE,Remained Even
2024,4,2545,1.1 B,Sergio Fogel,1963,60,Male,Uruguay,Uruguay,Montevideo,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,William Fung,1949,75,Male,Hong Kong,Hong Kong,Hong Kong,Logistics,FALSE,Returned to List
2024,4,2545,1.1 B,Simona Giorgetta,1977,46,Female,Italy,Italy,Milan,Construction & Engineering,FALSE,Decreased
2024,4,2545,1.1 B,Lance Gokongwei,1967,56,Male,Philippines,Philippines,Manila,Diversified,FALSE,Decreased
2024,4,2545,1.1 B,Jane Goldman,1955,68,Female,United States,United States,New York,Real Estate,FALSE,Decreased
2024,4,2545,1.1 B,Amy Goldman Fowler,1954,69,Female,United States,United States,Rhinebeck,Real Estate,FALSE,Decreased
2024,4,2545,1.1 B,Ryan Graves,1983,40,Male,United States,United States,Kauai,Technology,TRUE,Returned to List
2024,4,2545,1.1 B,Pedro Grendene Bartelle,1950,74,Male,Brazil,Brazil,Sao Paulo,Fashion & Retail,TRUE,Returned to List
2024,4,2545,1.1 B,Clelia Haji-Ioannou,1971,53,Female,Cyprus,Monaco,Monte Carlo,Service,FALSE,Increased
2024,4,2545,1.1 B,He Zuxun,1965,58,Male,China,China,Kunming,Food & Beverage,TRUE,Remained Even
2024,4,2545,1.1 B,Christian Herz,1969,54,Male,Germany,Germany,Hamburg,Finance & Investments,FALSE,Remained Even
2024,4,2545,1.1 B,Michaela Herz,1969,54,Female,Germany,Germany,Hamburg,Finance & Investments,FALSE,Remained Even
2024,4,2545,1.1 B,Orion Hindawi,1980,44,Male,United States,United States,Seattle,Technology,TRUE,Decreased
2024,4,2545,1.1 B,Arthur Xiaobo Hong,1972,52,Male,China,China,Guangzhou,Fashion & Retail,TRUE,Returned to List
2024,4,2545,1.1 B,Hong Feng,1977,47,Male,China,China,Beijing,Technology,TRUE,Increased
2024,4,2545,1.1 B,Huang Jiangji,1969,54,Male,Hong Kong,China,Beijing,Technology,TRUE,Returned to List
2024,4,2545,1.1 B,Morris Kahn,1930,94,Male,Israel,Israel,Beit Yanay,Technology,TRUE,Increased
2024,4,2545,1.1 B,Jonas Kamprad,1966,58,Male,Sweden,United Kingdom,London,Finance & Investments,FALSE,Remained Even
2024,4,2545,1.1 B,Mathias Kamprad,1969,54,Male,Sweden,United Kingdom,London,Finance & Investments,FALSE,Remained Even
2024,4,2545,1.1 B,Peter Kamprad,1964,60,Male,Sweden,Belgium,Tervuren,Finance & Investments,FALSE,Remained Even
2024,4,2545,1.1 B,Diane Kemper,1945,78,Female,United States,United States,New York,Real Estate,FALSE,Decreased
2024,4,2545,1.1 B,Ken Kendrick,1943,80,Male,United States,United States,Paradise Valley,Sports,TRUE,Increased
2024,4,2545,1.1 B,Muhammed Aziz Khan,1955,69,Male,Bangladesh,Singapore,Singapore,Energy,TRUE,Increased
2024,4,2545,1.1 B,Joe Kiani,1964,59,Male,United States,United States,Irvine,Healthcare,TRUE,Decreased
2024,4,2545,1.1 B,Kim Jae-young,1973,50,Male,South Korea,South Korea,Seongnam,Media & Entertainment,TRUE,Decreased
2024,4,2545,1.1 B,Kim Jung-woong,1975,49,Male,South Korea,South Korea,Seoul,Fashion & Retail,TRUE,Increased
2024,4,2545,1.1 B,Kim Taek-jin,1967,57,Male,South Korea,South Korea,Seoul,Media & Entertainment,TRUE,Decreased
2024,4,2545,1.1 B,Koo Bon-sik,1958,65,Male,South Korea,South Korea,Seoul,Technology,FALSE,Remained Even
2024,4,2545,1.1 B,Andrei Kosogov,1961,63,Male,Russia,Russia,Moscow,Energy,TRUE,Remained Even
2024,4,2545,1.1 B,John Krystynak,1968,55,Male,United States,United States,Incline Village,Media & Entertainment,TRUE,Returned to List
2024,4,2545,1.1 B,Michael Kum,1945,79,Male,Singapore,Singapore,Singapore,Real Estate,TRUE,Increased
2024,4,2545,1.1 B,Lev Kvetnoi,1965,58,Male,Russia,Russia,Moscow,Finance & Investments,TRUE,Increased
2024,4,2545,1.1 B,Max Levchin,1975,48,Male,United States,United States,San Francisco,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Art Levinson,1950,74,Male,United States,United States,Hillsborough,Diversified,TRUE,Decreased
2024,4,2545,1.1 B,Li Jinyang,1969,54,Female,China,China,Chifeng,Metals & Mining,FALSE,Decreased
2024,4,2545,1.1 B,Li Wanqiang,1977,46,Male,China,China,Beijing,Technology,TRUE,Increased
2024,4,2545,1.1 B,Li Xiaohua & family,1962,62,Male,China,China,Yuxi,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Liu Chengyu & family,1962,61,Male,China,China,Shenzhen,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Liu Fangyi,1969,54,Male,China,China,Shanghai,Healthcare,TRUE,Decreased
2024,4,2545,1.1 B,Liu Ming Chung,1963,61,Male,Brazil,Hong Kong,Hong Kong,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Liu Xiucai & family,1957,67,Male,United States,China,Shanghai,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Kenneth Lo,1938,85,Male,United Kingdom,Hong Kong,Hong Kong,Fashion & Retail,FALSE,Returned to List
2024,4,2545,1.1 B,Itamar Locks & family,1955,69,Male,Brazil,Brazil,Rondonopolis,Food & Beverage,FALSE,Decreased
2024,4,2545,1.1 B,Lu Zongjun,1963,60,Male,China,China,Shanghai,Logistics,TRUE,Decreased
2024,4,2545,1.1 B,Ma Yunsheng,1962,61,Male,China,China,Binzhou,Diversified,TRUE,Returned to List
2024,4,2545,1.1 B,Blairo Maggi,1956,67,Male,Brazil,Brazil,Cuiaba,Food & Beverage,FALSE,Decreased
2024,4,2545,1.1 B,Mao Zhongwu,1962,61,Male,China,China,Changsha,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Bob Muglia,1959,64,Male,United States,United States,Mercer Island,Technology,TRUE,Returned to List
2024,4,2545,1.1 B,Kazuo Okada,1942,81,Male,Japan,Japan,Tokyo,Gambling & Casinos,TRUE,Decreased
2024,4,2545,1.1 B,Niti Osathanugrah,1973,50,Male,Thailand,Thailand,Bangkok,Finance & Investments,FALSE,Decreased
2024,4,2545,1.1 B,Kevin Plank,1972,51,Male,United States,United States,Lutherville-Timonium,Fashion & Retail,TRUE,Remained Even
2024,4,2545,1.1 B,Forrest Preston,1933,91,Male,United States,United States,Cleveland,Healthcare,TRUE,Decreased
2024,4,2545,1.1 B,Qi Xiangdong,1970,53,Male,China,China,Beijing,Technology,TRUE,Decreased
2024,4,2545,1.1 B,Qian Jinghong,1973,51,Female,China,China,Wuxi,Automotive,TRUE,Decreased
2024,4,2545,1.1 B,Andrei Rappoport,1963,60,Male,Russia,Switzerland,Lugano,Finance & Investments,TRUE,Decreased
2024,4,2545,1.1 B,Francesco Saputo,1969,54,Male,Canada,Canada,Montreal,Food & Beverage,FALSE,Decreased
2024,4,2545,1.1 B,Shin Chang-jae,1953,70,Male,South Korea,South Korea,Seoul,Finance & Investments,FALSE,Returned to List
2024,4,2545,1.1 B,Rajju Shroff,1933,90,Male,India,India,Mumbai,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Song Fei,1966,57,Male,China,China,Yantai,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Marco Squinzi,1971,52,Male,Italy,Italy,Milan,Construction & Engineering,FALSE,Decreased
2024,4,2545,1.1 B,Veronica Squinzi,1972,52,Female,Italy,Italy,Milan,Construction & Engineering,FALSE,Decreased
2024,4,2545,1.1 B,Manny Stul,1949,74,Male,Australia,Australia,Melbourne,Manufacturing,TRUE,Remained Even
2024,4,2545,1.1 B,Sun Weijie,1963,60,Male,China,China,Yantai,Manufacturing,TRUE,Remained Even
2024,4,2545,1.1 B,Tan Lili,1969,54,Female,China,China,Guangzhou,Food & Beverage,TRUE,Decreased
2024,4,2545,1.1 B,Tang Aoqi & family,1945,78,Male,China,China,Changzhou,Automotive,TRUE,Remained Even
2024,4,2545,1.1 B,Prachak Tangkaravakoon,1944,80,Male,Thailand,Thailand,Bangkok,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Vlad Tenev,1987,37,Male,United States,United States,Palo Alto,Finance & Investments,TRUE,Returned to List
2024,4,2545,1.1 B,Tseng Sing-ai,1969,54,Female,Taiwan,Taiwan,Taipei,Manufacturing,FALSE,Decreased
2024,4,2545,1.1 B,Kenneth Tuchman,1959,64,Male,United States,United States,Denver,Service,TRUE,Decreased
2024,4,2545,1.1 B,Ruben Vardanyan & family,1968,55,Male,Armenia,Armenia,Erevan,Finance & Investments,TRUE,Decreased
2024,4,2545,1.1 B,Peter-Alexander Wacker,1951,72,Male,Germany,Germany,Starnberg,Manufacturing,FALSE,Remained Even
2024,4,2545,1.1 B,Wang Jianfeng & family,1969,54,Male,China,China,Ningbo,Automotive,TRUE,Increased
2024,4,2545,1.1 B,Wang Jianyi,1963,61,Male,China,China,Hangzhou,Technology,TRUE,Decreased
2024,4,2545,1.1 B,Allan Wong,1950,74,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,TRUE,Remained Even
2024,4,2545,1.1 B,Wu Bo,1954,69,Male,China,China,Nanjing,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Eugene Wu,1945,78,Male,Taiwan,Taiwan,Taipei,Finance & Investments,FALSE,Decreased
2024,4,2545,1.1 B,Wu Kaiting,1969,54,Male,Hong Kong,China,Xiamen,Telecom,TRUE,Remained Even
2024,4,2545,1.1 B,Xiang Wenbo,1962,61,Male,China,China,Changsha,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Xiu Laigui,1954,69,Male,China,China,Tonghua,Healthcare,TRUE,Remained Even
2024,4,2545,1.1 B,Xu Yuejuan,1962,62,Female,China,China,Hangzhou,Manufacturing,TRUE,Decreased
2024,4,2545,1.1 B,Yang Tingdong,1960,63,Male,China,China,Suqian,Food & Beverage,TRUE,Decreased
2024,4,2545,1.1 B,Yao Hsiao Tung,1940,84,Male,Singapore,Singapore,Singapore,Manufacturing,TRUE,Remained Even
2024,4,2545,1.1 B,Yu Faxiang,1971,52,Male,China,China,Shaoxing,Media & Entertainment,TRUE,Remained Even
2024,4,2545,1.1 B,Zhang Xin,1965,58,Female,China,China,Beijing,Real Estate,TRUE,Decreased
